"email","first_name","last_name","company","city","country"
"transporthmp@gmail.com","","","HMP, OBRT ZA AUTOPRIJEVOZ, PROIZVODNJU I TRGOVINU, VL. NIKOLA HIŽAK, NOVAKOVEC, VARAŽDINSKA 66","NOVAKOVEC","Hrvatska"
"093kristina@gmail.com","","","EUROPE MOTIVE SERVICE d.o.o. za trgovinu i usluge, te servisiranje motornih vozila","IVANIĆ GRAD","Hrvatska"
"bazeni-fontane1@bazenifo.tcloud.hr","","","BAZENI - FONTANE, obrt za uslužne djelatnosti, ugostiteljstvo, trgovinu i prijevoz, vl. Edin Kahrimanović, Zagreb, Ulica Stjepana Lacka 32B","SAMOBOR","Hrvatska"
"knezevic.pt@gmail.com","","","HALLO, obrt za taksi prijevoz, vl. Petra Knežević, Zadar, Istarska obala 1 A","ZADAR","Hrvatska"
"093kristina@gmail.com","","","MOON DRIVE društvo s ograničenom odgovornošću za usluge","IVANIĆ GRAD","Hrvatska"
"imihalic@eurorosa.com","","","EURO ROSA IP d.o.o. za proizvodnju, trgovinu i usluge","KRAPINA","Hrvatska"
"posao@hedera-estate.com","","","SMJEŠTAJ I TO d.o.o. za turizam i usluge - putnička agencija","DUBROVNIK","Hrvatska"
"info@du-chauffeur.com","","","DUBROVNIK CHAUFFEUR SERVICE j.d.o.o. za prijevoz i turizam","DUBROVNIK","Hrvatska"
"orange.varazdin@gmail.com","","","Orange društvo s ograničenom odgovornošću za trgovinu","VARAŽDIN","Hrvatska"
"info@dalmacija-nekretnine.hr","","","DALMACIJA TRANSFER j.d.o.o. za prijevoz i usluge","ZADAR","Hrvatska"
"svijetla.strana.ured@gmail.com","","","SVIJETLA STRANA d.o.o. za usluge i trgovinu","DUGO SELO","Hrvatska"
"ljudski.potencijali@molumresort.com","","","Sunčani resort d.o.o. za usluge","SVETI FILIP I JAKOV","Hrvatska"
"heres.osijek1@gmail.com","","","HERES d.o.o. za unutarnju i vanjsku trgovinu","NAŠICE","Hrvatska"
"ljudski.resursi@ciak.hr","","","C.I.A.K. društvo s ograničenom odgovornošću za proizvodnju, unutarnju i vanjsku trgovinu, zastupanje i usluge","SPLIT","Hrvatska"
"igor.cicak@gmail.com","","","ČIČAK d.o.o. za proizvodnju, trgovinu i usluge","VALPOVO","Hrvatska"
"info@carintransporti.hr","","","CARIN-TRANSPORTI DRUŠTVO S OGRANIČENOM ODGOVORNOŠĆU ZA TRGOVINU I USLUGE","ČAKOVEC","Hrvatska"
"zitomirkovec@gmail.com","","","Z. I. T. O. društvo s ograničenom odgovornošću za trgovinu i proizvodnju","SVETI KRIŽ ZAČRETJE","Hrvatska"
"goldruncro@gmail.com","","","GOLD RUN j.d.o.o. za građenje i usluge","ZAGREB","Hrvatska"
"mario.milakovic@yahoo.com","","","KIKA, Obrt za taksi prijevoz, vl. Mario Milaković, Vrh Visoke 1, Split","SPLIT","Hrvatska"
"info@obai.hr","","","VIRTUAL FLEET društvo s ograničenom odgovornošću za računalne i srodne djelatnosti","ZAGREB","Hrvatska"
"info@obai.hr","","","OBAI društvo s ograničenom odgovornošću za usluge","ZAGREB","Hrvatska"
"posao@supertransferservices.com","","","SUPER TRANSFER SERVICES d.o.o. za turizam, usluge i turistička agencija","DUBROVNIK","Hrvatska"
"smartconnectdoo@gmail.com","","","Smart Connect d.o.o. za usluge","ZAGREB","Hrvatska"
"aternumhe@gmail.com","","","ATERNUM društvo s ograničenom odgovornošću za prijevoz i usluge","KOPRIVNICA","Hrvatska"
"natjecaji@osatina.hr","","","OSATINA GRUPA d.o.o. za proizvodnju promet i usluge u poljoprivredi","VIŠKOVCI","Hrvatska"
"transfersanita@gmail.com","","","SILENUS ADRIATIC j.d.o.o. za prijevoz i usluge, turistička agencija","DUBROVNIK","Hrvatska"
"nippon.posao@gmail.com","","","NIPPON-CAR d.o.o. za trgovinu i usluge","OSIJEK","Hrvatska"
"tarlenenad@gmail.com","","","OBRT ZA PRIJEVOZ ""I.I.N."", vl. NENAD TARLE, SOLIN, DRNIŠKA ULICA 5","SPLIT","Hrvatska"
"info@rudej.hr","","","RUDEJ d.o.o. za obavljanje komunalnih djelatnosti","OKRUG GORNJI","Hrvatska"
"dejan.matura@gmail.com","","","SEBENICUM TRAVEL, obrt za usluge prijevoza, vl. Dejan Matura, Šibenik, Bregovita 1","ŠIBENIK","Hrvatska"
"brankica16031970@gmail.com","","","NITOKRIS jednostavno društvo s ograničenom odgovornošću za trgovinu i usluge","PROZORJE","Hrvatska"
"info@kartonaza-vlasic.hr","","","""KARTONAŽA VLAŠIĆ"" VL. VLADO VLAŠIĆ","PRIGORJE BRDOVEČKO","Hrvatska"
"kruno.rudec@gmail.com","","","DOSTAVI d.o.o. za usluge","OSIJEK","Hrvatska"
"obrovac@ods.hr","","","O.D.S. jednostavno društvo s ograničenom odgovornošću za usluge","OSIJEK","Hrvatska"
"tomislav.trcak@agrozelina.com","","","AGROZELINA LOGISTIKA društvo s ograničenom odgovornošću za trgovinu i usluge","ZAGREB-NOVI ZAGREB","Hrvatska"
"lukamalic02@gmail.com","","","Sanhom jednostavno društvo s ograničenom odgovornošću za usluge","ZAGREB","Hrvatska"
"ivana.bekic@links.hr","","","LINKS d.o.o. za usluge","ZAGREB","Hrvatska"
"info@osjecki-taxi.hr","","","KLOBUČAR TRANSFERI društvo s ograničenom odgovornošću za prijevoz, trgovinu i usluge","OSIJEK","Hrvatska"
"info@elen-logistika.hr","","","ELEN TRANS d.o.o. za prijevoz i usluge","KOPRIVNICA","Hrvatska"
"vlatka.barusic@presecki.hr","","","PRESEČKI GRUPA d.o.o. za prijevoz, usluge, trgovinu i putničku agenciju","KRAPINA","Hrvatska"
"fortigo00@gmail.com","","","FORTIGO d.o.o. za prijevoz","DUGOPOLJE","Hrvatska"
"info@metalresetar.hr","","","METAL REŠETAR d.o.o. za usluge","ŠENKOVEC","Hrvatska"
"info@kraljevmed.hr","","","KRALJ BAR - VIL unutarnja i vanjska trgovina, proizvodnja i usluge d.o.o.","VELIKO TRGOVIŠĆE","Hrvatska"
"slonjsak@gmail.com","","","JMT, obrt za usluge prijevoza, vl. Tomislav Slonjšak, Zagreb, Vinogradi 54","ZAGREB","Hrvatska"
"vasmaja8@gmail.com","","","TAXI AUTO-ANTO, obrt za autotaksi usluge, vlasnik ANTO ANĐELIĆ, Slavonski Brod, Tome Bakača 43","SLAVONSKI BROD","Hrvatska"
"info@gotaxi.hr","","","GOTAXI jednostavno društvo s ograničenom odgovornošću za prijevoz i usluge","ZADAR","Hrvatska"
"export@kl-sport.com","","","SPORT PROJEKT d.o.o. za sportske djelatnosti","KARLOVAC","Hrvatska"
"kanopus.prijevoz@gmail.com","","","Kanopus prijevoz jednostavno društvo s ograničenom odgovornošću za taksi-prijevoz","OSIJEK","Hrvatska"
"drazen.misak@apmisak.hr","","","AUTOPRIJEVOZNIK DRAŽEN MIŠAK, TRNOVEC, STANKA VRAZA 6","TRNOVEC","Hrvatska"
"posao@juicebox.hr","","","GARDEN CITY d.o.o. za trgoviu i usluge","ZAGREB","Hrvatska"
"mlincek.pekarnica@gmail.com","","","RECORD d.o.o. za proizvodnju i trgovinu","VARAŽDIN","Hrvatska"
"goran.vickovic@gmail.com","","","TAXI VIR, obrt za prijevoz, vl. Goran Vicković, Vir, Prcolina 11","VIR","Hrvatska"
"ivan@bozilov.hr","","","BOŽILOV DUBROVNIK d.o.o. turistička agencija za trgovinu i usluge","DUBROVNIK","Hrvatska"
"instalacijestiperski@gmail.com","","","INSTALACIJE STIPERSKI - Vl. Drago STIPERSKI, Kapelski Vrh 53 KRALJEVEC NA SUTLI","KRALJEVEC NA SUTLI","Hrvatska"
"taxy@ibs-idea.hr","","","IBS IDEA društvo s ograničenom odgovornošću za proizvodnju, trgovinu i usluge","ZAGREB","Hrvatska"
"tomislav.tucman@gmail.com","","","TUC PROMET jednostavno društvo s ograničenom odgovornošću za usluge","ZAGREB","Hrvatska"
"tarifa.tarifa06@gmail.com","","","TARIFA j.d.o.o. za trgovinu i poslovne usluge","ZADAR","Hrvatska"
"info@split-transfers.com","","","Furja jednostavno društvo s ograničenom odgovornošću za prijevoz i turistička agencija","SPLIT","Hrvatska"
"info@racunovodstvo-vigintilion.com","","","TRAVEL EXPERIENCE jednostavno društvo s ograničenom odgovornošću za PRIJEVOZ I USLUGE","ŠIBENIK","Hrvatska"
"duoride.office@gmail.com","","","DuoRide jednostavno društvo s ograničenom odgovornošću za prijevoz","SPLIT","Hrvatska"
"posao@concettino.hr","","","CONCETTINO društvo s ograničenom odgovornošću za proizvodnju, usluge i trgovinu","POREČ-PARENZO","Hrvatska"
"garacadoo@gmail.com","","","GARAČA društvo s ograničenom odgovornošću za prijevoz, usluge i trgovinu","ULJANIK","Hrvatska"
"posao@jukic-dam.hr","","","JUKIĆ - DAM d.o.o. za građenje i usluge","ZAGREB","Hrvatska"
"dimadario60@gmail.com","","","DIMA D.O.O. ZA PRIJEVOZ I USLUGE","GALIŽANA-GALLESANO","Hrvatska"
"transport-armando@pu.t-com.hr","","","OBRT ZA CESTOVNI PRIJEVOZ ROBE ""TRANSPORT ARMANDO""PIĆAN BR.70/A","PIĆAN","Hrvatska"
"kadrovska.sluzba@jolly-jbs.hr","","","JOLLY EKO d.o.o. za gospodarenje otpadom","RADONIĆ","Hrvatska"
"solution@solution.hr","","","SOLUTION društvo s ograničenom odgovornošću za trgovinu i usluge","BRIŠEVO","Hrvatska"
"mateamedak27@gmail.com","","","MATEA, obrt za poljoprivredu, vl. Matea Medak, Komin, Obala S. Radića 49","KOMIN","Hrvatska"
"expert.juric@gmail.com","","","EXPERT JURIĆ j.d.o.o. za usluge i trgovinu","METKOVIĆ","Hrvatska"
"ivan.vuletic@hotmail.com","","","IVAN VULETIĆ,obrt za prijevoz tereta vlasnica, Javorka Vuletić,Metković P.Krešimira IV 136","METKOVIĆ","Hrvatska"
"danijel.cukon@gmail.com","","","DANIJEL, obrt za uslužne djelatnosti uređenja i održavanja krajolika, vl. Danijel Cukon, Mutvoran, Mutvoran 15","PULA-POLA","Hrvatska"
"ljudski.potencijali@zito.hr","","","Mesna industrija RAVLIĆ društvo s ograničenom odgovornošću","PETRIJEVCI","Hrvatska"
"zav.rad.kreso@gmail.com","","","ZAVRŠNI RADOVI KREŠO d.o.o. za graditeljstvo, trgovinu i usluge","KRAPINSKE TOPLICE","Hrvatska"
"info@bbfarm.hr","","","BB FARM d.o.o. za proizvodnju, trgovinu i usluge","VELIKA GORICA","Hrvatska"
"mehanizacijabura@gmail.com","","","MEHANIZACIJA BURA d.o.o. za građevinarstvo, trgovinu i usluge","DRAŽICE","Hrvatska"
"marija.podobnik@goran-graditeljstvo.hr","","","GORAN graditeljstvo d.o.o.","RIJEKA","Hrvatska"
"mustapicante96@gmail.com","","","MUSTAPIĆ TRANSPORTI društvo s ograničenom odgovornošću za prijevoz i usluge","SPLIT","Hrvatska"
"zahtjevi@benkovic.hr","","","BENKOVIĆ društvo s ograničenom odgovornošću za usluge","BENKOVAC","Hrvatska"
"tdbibinjac@gmail.com","","","BIBINJAC d.o.o. za komunalne djelatnosti","BIBINJE","Hrvatska"
"pravna@zczz.hr","","","ŽUPANIJSKE CESTE ZAGREBAČKE ŽUPANIJE, društvo za održavanje i zaštitu cesta, građevinarstvo i projektiranje, d.o.o.","SVETI IVAN ZELINA","Hrvatska"
"info@prime1doo.com","","","D SPED transport d.o.o. za prijevoz i usluge, turistička agencija","DUGA RESA","Hrvatska"
"info@kaurin-prijevoz.hr","","","KAURIN PRIJEVOZ d.o.o. za transport i trgovinu","ĐAKOVO","Hrvatska"
"info@transporti-bilic.hr","","","""TRANSPORTI BILIĆ"" PRIJEVOZ I USLUGE, vl. MARIO BILIĆ, SESVETE, ULICA MAĆUHICA 55","SESVETE","Hrvatska"
"uredknjigovodstva@feniks-logistika.hr","","","FENIKS LOGISTIKA, obrt za prijevozništvo i prodaju, vl. Luka Bernobić, Pazin, Štranjga 4","PAZIN","Hrvatska"
"stanicprijevoz@gmail.com","","","STANIĆ PRIJEVOZ d.o.o. za unutarnji i međunarodni prijevoz","SLAVONSKI BROD","Hrvatska"
"vodovod@komunalno-zapresic.hr","","","VODOOPSKRBA I ODVODNJA ZAPREŠIĆ društvo s ograničenom odgovornošću za usluge","ZAPREŠIĆ","Hrvatska"
"info@sabirac.hr","","","SABIRAČ d.o.o. reciklaža sekundarnih sirovina","ŠIBENIK","Hrvatska"
"spiranecdoo1910@gmail.com","","","ŠPIRANEC d.o.o. za građevinarstvo, trgovinu, transport i usluge","PITOMAČA","Hrvatska"
"transport.stipe@gmail.com","","","STIPE, obrt za cestovni prijevoz, vl. Tanja MIlatić, Svirče, Svirče 95","SPLIT","Hrvatska"
"trivatrans@outlook.com","","","TRIVATRANS, OBRT ZA PRIJEVOZ TERETA, VL. IVICA TRIVA, SEDRAMIĆ, TRIVE 1","SPLIT","Hrvatska"
"cv@winwin-group.com","","","WIN WIN GROUP d. o. o. za zapošljavanje","RIJEKA","Hrvatska"
"info@jureticlogistika.hr","","","JURETIĆ LOGISTIKA društvo s ograničenom odgovornošću za prijevoz, usluge i trgovinu","PERMANI","Hrvatska"
"norma.vukovar@gmail.com","","","NORMA d.o.o. za graditeljstvo","OSIJEK","Hrvatska"
"seadlogtransporti@gmail.com","","","SEAD LOGISTICA TRANSPORTI d.o.o. za prijevoz","ĐURĐENOVAC","Hrvatska"
"autopromet.pz@gmail.com","","","AUTOPROMET TRGOVAČKO DRUŠTVO ZA UNUTARNJU I VANJSKU TRGOVINU, TRANSPORT I USLUGE D.O.O.","DERVIŠAGA","Hrvatska"
"miro.culum@gmail.com","","","ĆULUM d.o.o. za prijevoz, trgovinu i usluge","PLOČE","Hrvatska"
"susenj.k@gmail.com","","","K&D PROM jednostavno društvo s ograničenom odgovornošću za usluge","BJELOVAR","Hrvatska"
"mirela.rasic@enmongroup.com","","","ENMON d.o.o. za proizvodnju, građevinarstvo, turizam, ugostiteljstvo, trgovinu i usluge","ZAGREB","Hrvatska"
"jovic.prijevoz@gmail.com","","","JOVIĆ-PRIJEVOZ d.o.o. za prijevoz i usluge","ZAGREB-NOVI ZAGREB","Hrvatska"
"soufektransport@gmail.com","","","ŠOUFEK TRANSPORT D.O.O. ZA PROIZVODNJU, TRGOVINU I USLUGE","MEĐURIĆ","Hrvatska"
"pisarnica@cistoca-zadar.hr","","","ČISTOĆA, usluge održavanja čistoće d.o.o.","ZADAR","Hrvatska"
"sunjicante023@gmail.com","","","ANTE TRANSPORTI d.o.o. za usluge prijevoza","ZADAR","Hrvatska"
"cestogradnja@strabag.com","","","STRABAG za građevinske poslove d.o.o.","DONJA LOMNICA","Hrvatska"
"termodrive@termodrive.hr","","","TERMO DRIVE društvo s ograničenom odgovornošću za prijevoz i usluge","SPLIT","Hrvatska"
"ljudskiresursi@slavonija-di.hr","","","SLAVONIJA drvna industrija, proizvodnja, trgovina, izvoz-uvoz, društvo s ograničenom odgovornošću","SLAVONSKI BROD","Hrvatska"
"renato.krcmar@ilocki-podrumi.hr","","","ILOČKI PODRUMI d.d. za proizvodnju i trgovinu","ZAGREB","Hrvatska"
"info@toma-palete.hr","","","TOMA PALETE d.o.o. za trgovinu i proizvodnju","SESVETE","Hrvatska"
"prijevozlegac@gmail.com","","","LEGAC PARTNER d.o.o. za usluge i proizvodnju","POŽEGA","Hrvatska"
"sortirnica@wang-x.com","","","WANG X društvo s ograničenom odgovornošću za proizvodnju i trgovinu","PUŠĆINE","Hrvatska"
"prijava.am@gmail.com","","","A&M d.o.o. za proizvodnju, trgovinu i usluge","SISAK","Hrvatska"
"igp.bozuric@gmail.com","","","IGP BOŽURIĆ društvo s ograničenom odgovornošću za graditeljstvo i usluge","VELIKA GORICA","Hrvatska"
"colakotp@gmail.com","","","ČOLAK, obrt za trgovinu i prijevoz, vl. Snježana Čolak, Rokovci, Vinkovačka ulica 43","VINKOVCI","Hrvatska"
"vukovaglavica@yahoo.com","","","VUKOVA GLAVICA društvo s ograničenom odgovornošću, za građenje i usluge","SINJ","Hrvatska"
"info@lkscompany.hr","","","L.K.S. COMPANY društvo s ograničenom odgovornošću za usluge","ČAKOVEC","Hrvatska"
"info@metalzec.hr","","","METAL-ZEC d.o.o. za trgovinu, proizvodnju i usluge","OSIJEK","Hrvatska"
"kresimir.pavlacic@pvntrade.hr","","","PVN TRADE društvo s ograničenom odgovornošću za proizvodnju, trgovinu i usluge","RIBNIK","Hrvatska"
"natalija.svaljek@regeneracija.hr","","","Regeneracija non-wovens d.o.o. za proizvodnju, trgovinu i usluge","MOKRICE","Hrvatska"
"roberto.plisko@pu.t-com.hr","","","""MARIJA TRANSPORTI"" Obrt za prijevoz tereta u unutarnjem i međunarodnom cestovnom prometu","VODNJAN-DIGNANO","Hrvatska"
"macho4025@gmail.com","","","TANJA TRANSPORT jednostavno društvo s ograničenom odgovornošću za usluge","ČAKOVEC","Hrvatska"
"igorsubasic92@gmail.com","","","OBAD-SUBAŠIĆ, obrt za prijevoz tereta, vl. Željko Obad i Igor Subašić, Đakovo, Vatroslava Lisinskog 27","ŠIROKO POLJE","Hrvatska"
"drnis.commerce@si.t-com.hr","","","PTICA TRANSPORT društvo s ograničenom odgovornošću za prijevoz robe","DRNIŠ","Hrvatska"
"drnis.commerce@si.t-com.hr","","","DRNIŠCOMMERCE d.o.o. za proizvodnju, trgovinu i prijevoz","DRNIŠ","Hrvatska"
"opgdarkoradovic@gmail.com","","","OBITELJSKO POLJOPRIVREDNO GOSPODARSTVO DARKO RADOVIĆ","PODBREST","Hrvatska"
"veda.commerce@gmail.com","","","VEDA COMMERCE d.o.o. za trgovinu, prijevoz i izvoz-uvoz","POŽEGA","Hrvatska"
"taurus.prijevoz@gmail.com","","","TAURUS PRIJEVOZ d.o.o. za usluge","DONJA STUBICA","Hrvatska"
"ikovacevic@hidroregulacija.hr","","","HIDROREGULACIJA društvo s ograničenom odgovornošću za graditeljstvo i hidrogradnju","BJELOVAR","Hrvatska"
"im@izgradnja-madjarevic.hr","","","IZGRADNJA MAĐAREVIĆ d.o.o. za građevinarstvo, trgovinu, proizvodnju i usluge","OPRISAVCI","Hrvatska"
"info@b-log.hr","","","LAGUNA, D.O.O. ZA TRGOVINU I TURIZAM","SESVETE","Hrvatska"
"agroplan@agroplan.hr","","","AGROPLAN d.o.o. za trgovinu","ZAGREB","Hrvatska"
"panic.trans.dalj@gmail.com","","","PANIĆ TRANS, prijevoznički obrt, vl. Nenad Panić, Dalj, Bana J. Jelačića 53","DALJ","Hrvatska"
"ivan.matas5@gmail.com","","","G. O. KRIŽANOVIĆ d.o.o. za trgovinu i usluge","SPLIT","Hrvatska"
"sfpromet@gmail.com","","","SF PROMET, obrt za usluge, vl. Stipe Farkaš, Solin, Zgon 38A","SOLIN","Hrvatska"
"transportbuzinaa@gmail.com","","","TRANSPORT BUZINA jednostavno društvo s ograničenom odgovornošću za prijevoz i usluge","KOPRIVNICA","Hrvatska"
"info@sa-biscan.hr","","","SA BIŠĆAN INTERNATIONAL LINES društvo s ograničenom odgovornošću za usluge","KARLOVAC","Hrvatska"
"posao@zagrebtrans.hr","","","ZAGREBTRANS D.O.O. SPECIJALIZIRANO ZA PRIJEVOZ TEŠKIH I IZVANGABARITNIH TERETA","ZAGREB-SUSEDGRAD","Hrvatska"
"zoran.garaca63@gmail.com","","","OBRT ZA PRIJEVOZ TERETA CESTOM, VL. ZORAN GARAČA, ULJANIK 89","ULJANIK","Hrvatska"
"jakubin7@gmail.com","","","JAKUBIN-TRANSPORT, obrt za cestovni prijevoz, vl. Marko Jakubin, Novigrad Podravski, Koprivnička 140","NOVIGRAD PODRAVSKI","Hrvatska"
"apoantonioleljak@apoantonioleljak.hr","","","AUTOPRIJEVOZNIČKI OBRT VL. ANTONIO LELJAK, GAJ 91","VRBOVEC","Hrvatska"
"uprava@gradex-co.hr","","","GRADEX & Co društvo s ograničenom odgovornošću za građenje i usluge","ZABOK","Hrvatska"
"info@frivanto.hr","","","""FRIVANTO"", vl. Ivan Frićer, Prekopakra, Matkovac 82","PAKRAC","Hrvatska"
"mario.cikus81@gmail.com","","","CIKUŠ TRANSPORTI, obrt za prijevoz, trgovinu i usluge, vl. Mario Cikuš, Drnje, Trg kralja Tomislava 16","DRNJE","Hrvatska"
"zdomazet76@gmail.com","","","LU-JO, obrt za cestovni prijevoz i usluge, vl. Zoran Domazet, Split, Bana Josipa Jelačića 19","SPLIT","Hrvatska"
"stefica.skrlec@gmail.com","","","ŠKRLEC PRIJEVOZ d.o.o. za prijevoz i usluge","KONJŠČINA","Hrvatska"
"alen@maraltwin.hr","","","MARAL TWIN d.o.o. za trgovinu i usluge","LUČKO","Hrvatska"
"mpetonjic@anamarija.hr","","","ANAMARIA-COMPANY, društvo s ograničenom odgovornošću za proizvodnju i trgovinu","SESVETE","Hrvatska"
"josip@opacak-logistika.hr","","","OPAČAK LOGISTIKA d.o.o. za prijevoz, trgovinu i usluge","ZAGREB-SUSEDGRAD","Hrvatska"
"davor-inzenjering@zg.t-com.hr","","","DAVOR INŽENJERING, društvo s ograničenom odgovornošću za inženjering, unutarnju i vanjsku trgovinu","ZAGREB-NOVI ZAGREB","Hrvatska"
"hrvoje@kraljevic-lti.hr","","","KRALJEVIĆ LTI d.o.o. za prijevoz i usluge","KRAPINA","Hrvatska"
"zorko.trans@gmail.com","","","ZORKO-TRANS, obrt za prijevoz, trgovinu i usluge, vl. Zoran Kovačić, Kapela Podravska, Kapela Podravska 26","KOPRIVNICA","Hrvatska"
"most@gs.t-com.hr","","","MOST, D.O.O. ZA TRGOVINU, UGOSTITELJSTVO I USLUGE","OTOČAC","Hrvatska"
"kadrovska.sluzba@3maj.hr","","","3. MAJ Rijeka 1905 d. o .o. za brodogradnju","RIJEKA","Hrvatska"
"mtbcontraktor@gmail.com","","","MTB CONTRAKTOR jednostavno društvo s ograničenom odgovornošću za usluge","ZAGREB","Hrvatska"
"betonorebic@gmail.com","","","BETON OREBIĆ društvo s ograničenom odgovornošću za građevinarstvo","OREBIĆ","Hrvatska"
"dominik.express@hotmail.com","","","DOMINIK-EXPRESS društvo s ograničenom odgovornošću za transport, trgovinu i usluge","KOŠKOVEC","Hrvatska"
"marac5384@gmail.com","","","MARAC TRANS društvo s ograničenom odgovornošću za prijevoz","VARAŽDIN","Hrvatska"
"vlaho@stermasi.hr","","","STERMASI GRADNJA d.o.o. za građenje i poslovanje nekretninama","SAPLUNARA","Hrvatska"
"autotransporti@pu.t-com.hr","","","AUTOTRANSPORTI RADETIĆ društvo s ograničenom odgovornošću za prijevoz i usluge","ŽMINJ","Hrvatska"
"g.druzinec@lema-trans.hr","","","LEMA TRANS društvo s ograničenom odgovornošću za trgovinu i prijevoz","HUM NA SUTLI","Hrvatska"
"info@dreamgroup.hr","","","DREAM GROUP jednostavno društvo s ograničenom odgovornošću za trgovinu, promet i usluge","ZAGREB","Hrvatska"
"obrtmaric@gmail.com","","","""MARIĆ"" OBRT ZA AUTOPRIJEVOZ I PROMET NEKRETNINAMA, VL. IVANA BUBALO, DUBRAVA PUŠĆANSKA, LJUDEVITA GAJA 4","SLAVONSKI BROD","Hrvatska"
"racunovodstvo@ba-com.hr","","","BA - COM TRGOVINA d.o.o. za trgovinu, turizam i usluge","ŽRNOVNICA","Hrvatska"
"posao@ricardo.hr","","","RICARDO d.o.o. za trgovinu i usluge","DARDA","Hrvatska"
"megatronlogistika1@gmail.com","","","MEGATRON LOGISTIKA d.o.o. za prijevoz i usluge","BELOVAR","Hrvatska"
"ipandza@color.hr","","","COLOR EMAJL d.o.o. za proizvodnju, trgovinu i usluge","POŽEGA","Hrvatska"
"transporti.krasevac@kr.t-com.hr","","","TRANSPORTI KRAŠEVAC, VL. GORDAN KRAŠEVAC, STUBIČKE TOPLICE, ZAGREBAČKA 4A","STUBIČKE TOPLICE","Hrvatska"
"maurus@maurus-trgovina.hr","","","MAURUS, obrt za trgovinu i usluge, vl. Matej Maurus, Srednje Selo 53 I","SIBINJ","Hrvatska"
"san.gradnja@net.hr","","","SAN GRADNJA društvo s ograničenom odgovornošću za građenje i usluge","PULA-POLA","Hrvatska"
"info@smontara.hr","","","ŠLJUNČARA-TRANSPORTI SMONTARA društvo s ograničenom odgovornošću za eksploataciju šljunka i pijeska, prijevoz, trgovinu i usluge","VELIKI BUKOVEC","Hrvatska"
"poslovi@kopko.eu","","","KOPKO d.o.o. za graditeljstvo i usluge","OSIJEK","Hrvatska"
"brankohubak@gmail.com","","","TRANSPORTI HUBAK, OBRT ZA AUTOPRIJEVOZ, PREKRCAJ, SKLADIŠTENJE I POSREDOVANJE, VL. ANDRO HUBAK, ZAGREB, ANINA ULICA 44","KERESTINEC","Hrvatska"
"prijevoz.rasic@gmail.com","","","PRIJEVOZ RAŠIĆ d.o.o. za prijevoz i usluge","RUŠČICA","Hrvatska"
"transporti.kopjar@gmail.com","","","TRANSPORTI KOPJAR, OBRT ZA TRANSPORT I LOGISTIKU, VL. NENAD KOPJAR, REMETINEC 99","NOVI MAROF","Hrvatska"
"perkovicpromet.st@gmail.com","","","PERKOVIĆ PROMET d.o.o. za proizvodnju, trgovinu i usluge","STARO TOPOLJE","Hrvatska"
"sonja.spoljar@kr.t-com.hr","","","AUTOPRIJEVOZ ""ŠPOLJAR"" VL. ROBERT ŠPOLJAR, MALI TABOR 83/2, HUM NA SUTLI.","MALI TABOR","Hrvatska"
"zigo.transport@gmail.com","","","Obrt za usluge, ŽIGO TRANSPORT, vl. Zdravko Žigo,Terzićeva 5, Split","SPLIT","Hrvatska"
"ivan.milos.triton@gmail.com","","","TRITON LOGISTIKA d.o.o. za promet i usluge","ZAGREB","Hrvatska"
"htz.zgb@gmail.com","","","H T Z društvo s ograničenom odgovornošću za prijevoz i usluge","ZAGREB","Hrvatska"
"info@steficek-grupa.hr","","","ŠTEFIČEK GRUPA društvo s ograničenom odgovornošću za trgovinu i usluge","JELISAVAC","Hrvatska"
"tea@mima-transport.eu","","","MI & MA TRANSPORT društvo s ograničenom odgovornošću za transport, usluge i trgovinu","RIJEKA","Hrvatska"
"stjepan.premuzic64@gmail.com","","","PREMUŽIĆ D.O.O. ZA TRANSPORT,TRGOVINU I UGOSTITELJSTVO","LEŠTAKOVEC","Hrvatska"
"pranictransport@gmail.com","","","PRANIĆ TRANSPORT j.d.o.o. za prijevoz i usluge","SPLIT","Hrvatska"
"ured@maxmargrupa.com","","","MAXMAR GRUPA društvo s ograničenom odgovornošću za usluge i graditeljstvo","KLINČA SELA","Hrvatska"
"ap.sedlar@gmail.com","","","apSedlar - LOG društvo s ograničenom odgovornošću za transport i logistiku","VARAŽDIN","Hrvatska"
"danijel.curic@gmail.com","","","AUTOPRIJEVOZ ĆURIĆ j.d.o.o. za prijevoz i usluge","SLAVONSKI BROD","Hrvatska"
"toni.uravic@gmail.com","","","PRONAT društvo s ograničenom odgovornošću za prijevoz, usluge i turistička agencija","MEDULIN","Hrvatska"
"aleksander@transportivukelja.hr","","","""TRANSPORTI VUKELJA"" Obrt za prijevoz, iznajmljivanje i trgovinu - vlasnik ALEKSANDER VUKELJA, SVETA NEDELJA, DR. FRANJE TUĐMANA 33","KLOKOČEVEC SAMOBORSKI","Hrvatska"
"info@transport-vidovic.hr","","","AUTOPRIJEVOZNIK IVAN VIDOVIĆ, ZLATAR,A.KOVAČIĆA 1","ZLATAR","Hrvatska"
"transporti.dokic@gmail.com","","","TRANSPORTI DOKIĆ društvo s ograničenom odgovornošću za prijevoz","BJELOVAR","Hrvatska"
"kadrovska@ases-usluge.hr","","","ASES USLUGE d.o.o. za građenje","SESVETE","Hrvatska"
"pranictransport@gmail.com","","","ŠARM, d.o.o. za trgovinu i usluge","SPLIT","Hrvatska"
